",","22","8"
"蘇格拉底","17","3"
"金門中學","13","4"
"厚德載物","11","1"
"親朋好友","11","10"
"三不五時","10","10"
"台中州廳","10","1"
"不可思議","9","8"
"中華民國","9","5"
"令人感動","9","8"
"伏地挺身","9","4"
"國立教育廣播電臺","9","1"
"不好意思","8","8"
"便利商店","8","3"
"大街小巷","8","6"
"家扶中心","8","8"
"氣喘吁吁","8","6"
"畢業典禮","8","5"
"耳熟能詳","8","7"
"不知不覺","7","7"
"各式各樣","7","7"
"喜怒哀樂","7","7"
"四月十二","7","2"
"回家的路","7","5"
"教育電台","7","1"
"民族精神教育","7","1"
"淋漓盡致","7","7"
"許許多多","7","7"
"仰臥起坐","6","3"
"反攻大陸","6","5"
"報導文學","6","2"
"好不容易","6","4"
"應有盡有","6","6"
"戰地政務","6","4"
"時光隧道","6","6"
"歷史建築","6","4"
"玫瑰公主","6","1"
"皇天不負苦心人","6","6"
"莫名其妙","6","5"
"迫不及待","6","6"
"金門高中","6","3"
"金門高粱酒","6","5"
"陸軍官校","6","1"
"雜草叢生","6","6"
"駕輕就熟","6","5"
"一頭霧水","5","4"
"不亦樂乎","5","5"
"中國大陸","5","3"
"交通工具","5","4"
"亦步亦趨","5","5"
"人際關係","5","5"
"古寧頭戰役","5","4"
"可想而知","5","5"
"台灣藍鵲","5","1"
"回味無窮","5","5"
"夾娃娃機","5","1"
"安身立命","5","4"
"平方公尺","5","2"
"情有獨鍾","5","5"
"戰戰兢兢","5","4"
"放眼望去","5","5"
"日新月異","5","4"
"時至今日","5","4"
"晶瑩剔透","5","5"
"此時此刻","5","5"
"津津有味","5","5"
"習以為常","5","5"
"莎士比亞","5","4"
"血緣關係","5","3"
"諄諄教誨","5","4"
"貧富差距","5","4"
"近在咫尺","5","4"
"酸甜苦辣","5","5"
"金湖國中","5","1"
"隨處可見","5","5"
"食指浩繁","5","5"
"飲水思源","5","2"
"馬來西亞","5","2"
"高低起伏","5","5"
"高等教育","5","3"
"一不小心","4","4"
"一清二楚","4","4"
"不勝唏噓","4","4"
"不甘示弱","4","4"
"五花八門","4","4"
"交通安全","4","2"
"亭亭玉立","4","4"
"人工智慧","4","2"
"任勞任怨","4","4"
"來勢洶洶","4","4"
"全力以赴","4","4"
"八二三砲戰","4","4"
"分道揚鑣","4","4"
"功不可沒","4","4"
"匍匐前進","4","3"
"古今中外","4","2"
"古色古香","4","4"
"另一方面","4","3"
"品格教育","4","1"
"地藏菩薩","4","1"
"夜幕低垂","4","4"
"學校教育","4","3"
"客家文物館","4","1"
"居高臨下","4","4"
"工作人員","4","2"
"得心應手","4","4"
"微不足道","4","4"
"忠厚老實","4","4"
"念念不忘","4","4"
"恰到好處","4","4"
"悲歡離合","4","3"
"意想不到","4","4"
"文字檔案","4","1"
"朝夕相處","4","4"
"樂在其中","4","4"
"欲罷不能","4","4"
"此情此景","4","4"
"此起彼落","4","4"
"歪七扭八","4","2"
"歷歷在目","4","4"
"毋忘在莒","4","3"
"油然而生","4","4"
"無憂無慮","4","4"
"爭先恐後","4","4"
"琳瑯滿目","4","4"
"盛極一時","4","4"
"總統蔣公","4","3"
"耳濡目染","4","4"
"耳聰目明","4","2"
"聚精會神","4","4"
"肅然起敬","4","4"
"腳踏實地","4","4"
"自然而然","4","3"
"苦口婆心","4","4"
"身心障礙","4","3"
"辛辛苦苦","4","4"
"農地重劃","4","1"
"重責大任","4","2"
"閒話家常","4","4"
"阿彌陀佛","4","3"
"雞同鴨講","4","4"
"風塵僕僕","4","3"
"驀然回首","4","4"
"驚慌失措","4","4"
"一九六三年","3","1"
"一年一度","3","3"
"一時之間","3","3"
"一期一會","3","1"
"一股腦兒","3","3"
"一舉一動","3","3"
"一草一木","3","3"
"一點一滴","3","2"
"三十八度線","3","1"
"不勞而獲","3","3"
"不可或缺","3","3"
"不大不小","3","2"
"不明就裡","3","3"
"不甘寂寞","3","3"
"不疾不徐","3","3"
"不約而同","3","2"
"世世代代","3","3"
"世界各國","3","3"
"中央公園","3","1"
"中華商場","3","1"
"九死一生","3","2"
"也就是說","3","3"
"二十一世紀","3","2"
"二話不說","3","3"
"五彩繽紛","3","3"
"交相輝映","3","3"
"人山人海","3","3"
"人情世故","3","3"
"人生旅程","3","3"
"休閒活動","3","3"
"何樂而不為","3","3"
"依依不捨","3","3"
"倒數計時","3","2"
"優哉游哉","3","2"
"公民教育","3","1"
"分工合作","3","3"
"別開生面","3","3"
"刻骨銘心","3","3"
"千辛萬苦","3","3"
"半生不熟","3","1"
"南海學園","3","1"
"博大精深","3","3"
"參謀總長","3","2"
"反共抗俄","3","2"
"反共義士","3","2"
"取而代之","3","2"
"台北大學","3","1"
"台北松山機場","3","2"
"呼朋引伴","3","3"
"哈佛大學","3","2"
"哈哈大笑","3","3"
"善男信女","3","3"
"喜極而泣","3","1"
"嘉義公園","3","1"
"四面八方","3","3"
"因材施教","3","1"
"因緣際會","3","3"
"國民學校","3","1"
"地理位置","3","3"
"地藏王菩薩","3","1"
"增廣見聞","3","3"
"大不相同","3","3"
"大學教育","3","2"
"大快朵頤","3","3"
"大興善寺","3","1"
"天寒地凍","3","2"
"天真活潑","3","1"
"天真無邪","3","3"
"天馬行空","3","3"
"太原五百完人","3","1"
"如履薄冰","3","3"
"孔武有力","3","2"
"字裡行間","3","3"
"孫子兵法","3","2"
"學而優則仕","3","3"
"家家戶戶","3","3"
"家庭主婦","3","2"
"寓教於樂","3","2"
"尋尋覓覓","3","3"
"小心翼翼","3","3"
"年代久遠","3","3"
"年復一年","3","3"
"年輕力壯","3","3"
"康樂活動","3","2"
"廣澤尊王","3","1"
"彩色電視機","3","1"
"得天獨厚","3","3"
"心曠神怡","3","3"
"心甘情願","3","3"
"心路歷程","3","3"
"心高氣傲","3","1"
"忙不迭的","3","3"
"息息相關","3","3"
"意氣風發","3","3"
"愛國教育","3","2"
"懵懵懂懂","3","3"
"我的母親","3","2"
"或多或少","3","3"
"截然不同","3","3"
"戰爭學院","3","1"
"打成一片","3","3"
"捉襟見肘","3","3"
"推陳出新","3","3"
"揮之不去","3","3"
"揮汗如雨","3","3"
"撒手人寰","3","3"
"擦肩而過","3","3"
"教育班長","3","3"
"敦化南路","3","2"
"日出而作","3","3"
"日常生活","3","3"
"日復一日","3","3"
"映入眼簾","3","3"
"時時刻刻","3","3"
"晴時多雲","3","2"
"更上一層樓","3","3"
"有感而發","3","3"
"有朝一日","3","3"
"有條不紊","3","2"
"有生之年","3","3"
"有聲有色","3","3"
"期末考試","3","2"
"李光前將軍廟","3","1"
"樂此不疲","3","3"
"檜意森活村","3","1"
"歲月如梭","3","2"
"歷久不衰","3","3"
"民國三十八年","3","3"
"民國四十九年","3","2"
"汗流浹背","3","3"
"波光粼粼","3","2"
"津津樂道","3","3"
"活動中心","3","3"
"海市蜃樓","3","3"
"滔滔不絕","3","3"
"滿載而歸","3","3"
"潛移默化","3","3"
"瀟灑走一回","3","1"
"為人處事","3","3"
"烏山頂泥火山自然保留區","3","1"
"無所不在","3","3"
"無拘無束","3","3"
"熱熱鬧鬧","3","3"
"獨當一面","3","3"
"理所當然","3","3"
"生活教育","3","2"
"生活習慣","3","3"
"田野調查","3","3"
"由此可見","3","3"
"男女老幼","3","3"
