"楊樹清","49","4"
"小時候","38","30"
"為什麼","36","28"
"老人家","32","11"
"合唱團","30","6"
"小朋友","29","15"
"孩子們","28","16"
"金土伯","28","2"
"金門縣","28","12"
"年輕人","26","16"
"沒想到","26","19"
"感受到","25","23"
"不得不","23","18"
"明德班","22","5"
"有時候","22","19"
"研習會","21","3"
"阿兵哥","21","10"
"大自然","20","12"
"同學會","19","5"
"清遠湖","19","1"
"看起來","19","18"
"越來越","19","17"
"太武山","18","12"
"母親節","18","7"
"生命線","18","1"
"台北市","17","13"
"國民黨","17","6"
"在一起","16","14"
"楊炳元","16","2"
"歌舞劇","16","1"
"金門話","16","1"
"三輪車","15","3"
"古寧頭","15","10"
"端午節","15","6"
"哈尤溪","14","1"
"幼稚園","14","4"
"高粱酒","14","12"
"一家人","13","10"
"一方面","13","8"
"先祖父","13","3"
"浩然亭","13","1"
"養女湖","13","2"
"鹽水雞","13","1"
"之所以","12","12"
"新加坡","12","7"
"好朋友","11","10"
"忍不住","11","9"
"捨不得","11","10"
"教學法","11","3"
"文學樹","11","4"
"會不會","11","9"
"有沒有","11","9"
"生命力","11","10"
"藝術家","11","4"
"蘇南成","11","1"
"這麼多","11","10"
"金門人","11","7"
"一下子","10","9"
"不可能","10","9"
"圖書館","10","9"
"志願軍","10","2"
"打電話","10","10"
"接下來","10","10"
"散文集","10","2"
"文學館","10","4"
"能不能","10","9"
"蘇東坡","10","3"
"陳長慶","10","2"
"一年級","9","8"
"一顆顆","9","7"
"不一定","9","7"
"不見了","9","9"
"共產黨","9","2"
"前進廳","9","2"
"大多數","9","8"
"教養院","9","3"
"李光前","9","1"
"楊樹森","9","2"
"甘蔗田","9","1"
"蔡錦清","9","1"
"衛生紙","9","2"
"一般人","8","7"
"不見得","8","8"
"九華山","8","2"
"人世間","8","8"
"做生意","8","7"
"原住民","8","5"
"台灣人","8","6"
"司令官","8","4"
"吸引人","8","8"
"呼吸器","8","1"
"太陽谷","8","2"
"意識到","8","7"
"村公所","8","3"
"楊振榮","8","1"
"模特兒","8","1"
"沒辦法","8","6"
"滾水湖","8","2"
"潮間帶","8","3"
"留下來","8","7"
"紀念碑","8","8"
"舊書攤","8","2"
"計程車","8","5"
"遙控器","8","3"
"還可以","8","8"
"金順興","8","2"
"金黃色","8","5"
"防空洞","8","7"
"雜貨店","8","6"
"電動門","8","2"
"音樂會","8","4"
"一張張","7","6"
"一會兒","7","7"
"一瞬間","7","5"
"一輩子","7","6"
"一陣子","7","7"
"不致於","7","6"
"二十多","7","7"
"作品展","7","3"
"女孩子","7","2"
"家鄉味","7","1"
"小女孩","7","4"
"小孩子","7","4"
"小學生","7","5"
"怎麼辦","7","6"
"愈來愈","7","5"
"文學獎","7","2"
"殊不知","7","7"
"火車站","7","5"
"燕南山","7","3"
"犁草園","7","3"
"畢業生","7","5"
"站起來","7","6"
"筆記本","7","3"
"美髮店","7","2"
"老爺爺","7","3"
"腳踏車","7","6"
"迎城隍","7","2"
"那麼多","7","6"
"郡王祠","7","1"
"金沙鎮","7","6"
"金針花","7","1"
"閩南語","7","6"
"鳳凰花","7","4"
"一口氣","6","5"
"一幅幅","6","5"
"不僅僅","6","5"
"不經意","6","6"
"二十幾","6","4"
"來自於","6","5"
"保留區","6","2"
"八德路","6","1"
"副主委","6","1"
"原子筆","6","2"
"大部分","6","6"
"孚濟廟","6","1"
"工作者","6","5"
"工程師","6","5"
"廖風德","6","1"
"心目中","6","5"
"想像力","6","3"
"拿回家","6","4"
"摩托車","6","3"
"教育部","6","3"
"文學家","6","6"
"星期五","6","3"
"月桃葉","6","1"
"木麻黃","6","5"
"李天火","6","3"
"正義課","6","1"
"注意到","6","6"
"現代人","6","6"
"種田人","6","4"
"粉紅色","6","4"
"老天爺","6","6"
"老爺車","6","2"
"聽起來","6","6"
"菜市場","6","5"
"蔡永耀","6","2"
"西門町","6","2"
"親愛的","6","4"
"解說員","6","1"
"輔導員","6","3"
"辦公室","6","4"
"農作物","6","4"
"金城鎮","6","6"
"鎮公所","6","4"
"門口埕","6","2"
"陌生人","6","6"
"陸戰隊","6","4"
"電視機","6","2"
"面對面","6","4"
"風獅爺","6","4"
"鳳凰木","6","2"
"麥克風","6","3"
"龍船花","6","1"
"一個個","5","4"
"一千多","5","3"
"一朵朵","5","5"
"一連串","5","5"
"一首首","5","3"
"一點點","5","5"
"三叔公","5","2"
"不同於","5","5"
"不得了","5","5"
"不至於","5","5"
"不遠處","5","5"
"中秋節","5","1"
"人情味","5","5"
"來不及","5","5"
"俗話說","5","5"
"俘虜營","5","2"
"停下來","5","5"
"價值觀","5","5"
"入口處","5","4"
"受不了","5","5"
"史丹妮","5","1"
"國防部","5","5"
"地平線","5","2"
"城隍廟","5","4"
"大學生","5","4"
"大部份","5","5"
"幼兒園","5","4"
"康乃馨","5","2"
"怎麼樣","5","5"
"感興趣","5","5"
"所有人","5","4"
"掛起來","5","3"
"文化局","5","4"
"新鮮人","5","3"
"旅行團","5","2"
"旅行社","5","4"
"晚霞色","5","1"
"會議室","5","1"
"木棉花","5","2"
"楊金通","5","4"
"機器人","5","4"
"歷史系","5","1"
"消費者","5","4"
"準備好","5","5"
"父母親","5","5"
"玉蘭花","5","2"
"理事長","5","1"
"畢業歌","5","2"
"畫作展","5","2"
"目的地","5","5"
"石頭魚","5","1"
"研究所","5","4"
"等一下","5","4"
"紀念冊","5","4"
"緊接著","5","5"
"總統府","5","4"
"老太太","5","2"
"老婦人","5","2"
"聯合國","5","3"
"臘八粥","5","1"
"苦花魚","5","1"
"莒光樓","5","5"
"藝術品","5","5"
"蛇骨湯","5","1"
"行政院","5","5"
"衛生所","5","1"
"要不要","5","4"
"訓練班","5","3"
"近距離","5","5"
"金防部","5","4"
"電影院","5","2"
"音樂聲","5","3"
"馬桶蓋","5","1"
"一大早","4","4"
"一幕幕","4","4"
"一溜煙","4","4"
"一片片","4","4"
"三十八","4","2"
"三十多","4","4"
"上下班","4","4"
"不一會","4","3"
"不多久","4","3"
"不應該","4","3"
"不自覺","4","4"
"不起眼","4","3"
"中國人","4","3"
"中心點","4","3"
"主持人","4","4"
"二十一","4","4"
"二十四","4","3"
"五年級","4","4"
"伴手禮","4","3"
"住校生","4","2"
"何壓玉","4","2"
"假想敵","4","2"
"儲藏室","4","3"
"兩百多","4","3"
"八二三","4","4"
"冰果室","4","2"
"分發到","4","4"
"副校長","4","2"
"創造力","4","4"
"加拿大","4","2"
"南勢湖","4","1"
"古區村","4","1"
"古洋樓","4","1"
"只不過","4","4"
"台中市","4","2"
"台南市","4","2"
"台灣省","4","2"
"同安縣","4","3"
"咖啡館","4","2"
"四十五","4","1"
"四年級","4","4"
"國語文","4","2"
"土風舞","4","1"
"坐下來","4","3"
"夫妻倆","4","2"
"安茨股","4","4"
"專賣店","4","2"
"少不了","4","4"
"工作天","4","2"
"差不多","4","4"
"師鐸獎","4","1"
"帶回來","4","3"
"平交道","4","3"
"平埔族","4","2"
"建功嶼","4","2"
"張純純","4","1"
"怎麼說","4","2"
"情報官","4","2"
"想不到","4","4"
"感覺到","4","4"
"所在地","4","4"
"拿出來","4","4"
"指揮官","4","3"
"指揮所","4","4"
"捉迷藏","4","3"
"掉下來","4","4"
"教職員","4","2"
"文物館","4","1"
"新儒家","4","2"
"星期二","4","3"
"時間點","4","3"
"更何況","4","4"
"書法家","4","4"
"最高點","4","4"
"有意思","4","4"
"木棉樹","4","4"
"柏拉圖","4","3"
"校運會","4","1"
"桑德爾","4","1"
"梅雨季","4","4"
"植物園","4","2"
"水泥地","4","3"
"滿浯島","4","2"
"滿足感","4","4"
"演講稿","4","1"
"烈嶼鄉","4","2"
"無意間","4","4"
"無所謂","4","4"
"熱騰騰","4","4"
"父子倆","4","3"
"牛枷車","4","2"
"玉蘭樹","4","1"
"現金流","4","1"
"理監事","4","1"
"白鷺鷥","4","4"
"監察官","4","2"
"看上去","4","4"
"石佛塔","4","1"
"碧山村","4","4"
"禁不住","4","4"
"福康安","4","1"
"福建粥","4","1"
"站衛兵","4","2"
"籌備會","4","1"
"紅豆湯","4","2"
"結核病","4","1"
"維也納","4","2"
"總台長","4","1"
"總司令","4","3"
"義務役","4","2"
"老先生","4","3"
"老年人","4","3"
"聯誼會","4","3"
"育幼院","4","1"
"莫過於","4","4"
"表現出","4","4"
"西瓜皮","4","3"
"要不是","4","3"
"觀測所","4","2"
"解放軍","4","2"
"許光圍","4","1"
"說不定","4","3"
"說真的","4","4"
"警察局","4","3"
"護理師","4","2"
"走出來","4","3"
"走過去","4","3"
"身分證","4","4"
"轉化為","4","4"
"近代史","4","3"
"速食店","4","3"
"遊覽車","4","3"
"過日子","4","4"
"郝成璞","4","2"
"金湖鎮","4","2"
"金門島","4","4"
"鐵皮屋","4","2"
"開玩笑","4","3"
"陳昆乾","4","1"
"陳景蘭","4","1"
"陽明山","4","3"
"電動車","4","3"
"電風扇","4","4"
"霎那間","4","4"
"露營區","4","1"
"霸火仔","4","2"
"音樂廳","4","2"
"一串串","3","3"
"一家子","3","3"
"一步步","3","3"
"一段段","3","3"
"一絲絲","3","3"
"一遍遍","3","3"
"一道道","3","2"
"三十二","3","3"
"三十四","3","1"
"三十餘","3","2"
"不得已","3","3"
"不耐煩","3","3"
"中文系","3","3"
"九十九","3","2"
"了不起","3","3"
"二十九","3","2"
"二女兒","3","1"
"二手書","3","3"
"人行道","3","3"
"企圖心","3","2"
"何復明","3","1"
"余光中","3","3"
"來時路","3","3"
"保安宮","3","2"
"候車亭","3","1"
"健保卡","3","1"
"催化劑","3","2"
"傳染病","3","1"
"免不了","3","3"
"六年級","3","3"
"兵仔市","3","1"
"再一次","3","3"
"出版社","3","1"
"分享給","3","3"
"初中部","3","2"
"到時候","3","3"
"動手術","3","1"
"十一點","3","3"
"十二時","3","2"
"十二月","3","3"
"南洋杉","3","1"
"博物館","3","3"
"另方面","3","2"
"台灣史","3","1"
"吃起來","3","3"
"向日葵","3","2"
"吳有明","3","1"
"呂自揚","3","1"
"呈現出","3","3"
"咖啡樹","3","1"
"哲學家","3","2"
"四十幾","3","3"
"地藏王","3","1"
"士官長","3","3"
"外星人","3","1"
"多一點","3","3"
"大不了","3","3"
"大擔島","3","1"
"大清早","3","3"
"學習到","3","3"
"安全帶","3","1"
"安全門","3","1"
"家門口","3","3"
"小說集","3","1"
"小賣店","3","1"
"小跟班","3","3"
"山外村","3","3"
"帶動唱","3","2"
"平安麵","3","1"
"平行線","3","3"
"幸福感","3","2"
"廣澤廟","3","1"
"延伸到","3","3"
"建築物","3","3"
"彈藥庫","3","3"
"後遺症","3","2"
"徐鴻義","3","1"
"心善淵","3","1"
"心裡頭","3","2"
"忙不迭","3","3"
"快餐店","3","2"
"愛國者","3","1"
"成就感","3","3"
"戰鬥體","3","1"
"手指頭","3","3"
"打噴嚏","3","2"
"投影片","3","3"
"抽水機","3","1"
"排骨湯","3","3"
"探照燈","3","3"
"接收到","3","3"
"換言之","3","3"
"收藏家","3","2"
"收音機","3","3"
"改名為","3","3"
"政三組","3","1"
"故事性","3","3"
"教育家","3","3"
"教育界","3","3"
"數十萬","3","3"
"新大陸","3","3"
"新店溪","3","1"
"明信片","3","1"
"曬穀場","3","1"
"書法展","3","1"
"有道是","3","2"
"期末考","3","2"
"木棉道","3","1"
"李榮金","3","2"
"校友亭","3","1"
"桃花源","3","2"
"桑葚汁","3","1"
"機械化","3","3"
"歸類為","3","3"
"比不上","3","3"
"泗湖村","3","1"
"泥火山","3","2"
"洗手間","3","3"
"洗衣服","3","3"
"浮現出","3","3"
"海岸線","3","3"
"海平面","3","3"
"海德格","3","1"
"清明節","3","2"
"烈女廟","3","2"
"無線電","3","3"
"照相館","3","1"
"照顧好","3","2"
"牛肉麵","3","2"
"牧羊犬","3","1"
"獎學金","3","2"
"班導師","3","3"
"現階段","3","3"
"甘蔗雞","3","1"
"甜蜜蜜","3","2"
"生意人","3","1"
"生活費","3","3"
"畢業季","3","2"
"發揮到","3","3"
"發現到","3","2"
"白內障","3","3"
"盛產期","3","2"
"相當於","3","1"
"碰撞聲","3","2"
"福利社","3","2"
"突出部","3","1"
"突然間","3","3"
"童養媳","3","2"
"第三者","3","1"
"第十一","3","3"
"算命師","3","3"
"紹興酒","3","2"
"經不起","3","3"
"緬因州","3","1"
"縫紉機","3","2"
"總幹事","3","3"
"總編輯","3","2"
"總醫院","3","2"
"繞過來","3","1"
"美其名","3","3"
"美術館","3","2"
"義大利","3","3"
"老一輩","3","3"
"老奶奶","3","3"
"聖誕節","3","3"
"聯合報","3","3"
"聯想到","3","3"
"腰鼓隊","3","1"
"臺中市","3","1"
"興沖沖","3","3"
"芬多精","3","3"
"花生殼","3","1"
"莎草紙","3","1"
"萬重山","3","3"
"葡萄牙","3","1"
"董華南","3","1"
"蒲江縣","3","2"
"蔣介石","3","2"
"蕭國棟","3","1"
"衛生局","3","2"
"補習班","3","2"
"襯托出","3","3"
"詹宏志","3","1"
"誤以為","3","3"
"說出來","3","3"
"說明會","3","1"
"諾貝爾","3","1"
"賴名湯","3","2"
"購物袋","3","2"
"走進來","3","2"
"趙麗珍","3","1"
"趣味性","3","3"
"輔導長","3","3"
"辦公處","3","2"
"透天厝","3","2"
"這樣子","3","3"
"進一步","3","3"
"進行曲","3","3"
"運動會","3","1"
"還不是","3","3"
"鄭其貴","3","1"
"鄭有諒","3","1"
"酢漿草","3","2"
"金門城","3","3"
"鉛筆機","3","1"
"鋼筆字","3","1"
"關鍵字","3","3"
"關鍵性","3","3"
"防癆員","3","1"
"陳國增","3","1"
"零用錢","3","3"
"露穗股","3","3"
"馬拉松","3","3"
"騰出來","3","2"
"體會到","3","3"
"高中生","3","2"
"鴨綠江","3","1"
"鴨舌帽","3","2"
"麥當勞","3","1"
"麵線湯","3","1"
"一句句","2","2"
"一大半","2","1"
"一批批","2","2"
"一排排","2","2"
"一時間","2","2"
"一條條","2","1"
"一波波","2","2"
"一百多","2","2"
"一股腦","2","2"
"一袋袋","2","1"
"一輛輛","2","2"
"一陣陣","2","2"
"一點五","2","2"
"七百多","2","1"
"七點半","2","2"
"三兩三","2","1"
"三千多","2","2"
"三年級","2","2"
"三明治","2","2"
"上廁所","2","2"
"上海路","2","1"
"上班族","2","2"
"下午茶","2","1"
"下半身","2","1"
"不可以","2","2"
"不外乎","2","2"
"不打緊","2","2"
"不期然","2","2"
"不由得","2","2"
"不耐潮","2","1"
"不能不","2","2"
"不要臉","2","2"
"不足以","2","2"
"中元祭","2","1"
"中大湖","2","2"
"中年級","2","2"
"中華路","2","2"
"主人翁","2","2"
"九十八","2","1"
"九十多","2","1"
"二元性","2","1"
"二十七","2","2"
"二十八","2","2"
"二十萬","2","2"
"五十多","2","2"
"五星級","2","2"
"五更雞","2","2"
"五臟廟","2","2"
"五點鐘","2","1"
"交響曲","2","2"
"享受到","2","2"
"人性化","2","2"
"他們倆","2","2"
"仙草蜜","2","1"
"代書人","2","2"
"以至於","2","2"
"以致於","2","1"
"何敬宙","2","1"
"作中人","2","2"
"作曲家","2","2"
"作業員","2","1"
"作穡人","2","2"
"佼佼者","2","2"
"來得及","2","2"
"便當盒","2","2"
"保修營","2","1"
"保送生","2","2"
"信封袋","2","1"
"做月子","2","2"
"做起來","2","2"
"偶像劇","2","2"
"傳偉業","2","1"
"傳家寶","2","1"
"傳承給","2","2"
"傾向於","2","2"
"儲訓班","2","1"
"充其量","2","2"
"光華橋","2","1"
"免疫力","2","1"
"兒孫輩","2","1"
"兒童節","2","1"
"八十一","2","2"
"八十多","2","2"
"八點檔","2","1"
"公路局","2","2"
"六角形","2","1"
"六點鐘","2","2"
"六齒仔","2","1"
"共勉之","2","2"
"共同體","2","2"
"冰果店","2","1"
"凹溝處","2","1"
"出發點","2","2"
"分享到","2","2"
"分送到","2","2"
"到頭來","2","2"
"制度化","2","1"
"刺激性","2","2"
"前揭書","2","1"
"副作用","2","2"
"副團長","2","1"
"副村長","2","1"
"創作人","2","1"
"創辦人","2","2"
"創造出","2","2"
"劉禹錫","2","1"
"助聽器","2","1"
"動不動","2","2"
"勞動節","2","1"
"十一月","2","2"
"十九日","2","2"
"十五年","2","2"
"十四日","2","2"
"十月份","2","2"
"升旗臺","2","1"
"協樂律","2","1"
"協進會","2","2"
"博士班","2","2"
"印地安","2","1"
"原典出","2","1"
"原生種","2","2"
"反對票","2","1"
"反詰法","2","1"
"古典契","2","1"
"古崗湖","2","1"
"古時候","2","2"
"古老村","2","2"
"另一半","2","2"
"史匹柏","2","1"
"司令部","2","2"
"吃不了","2","2"
"吉普車","2","2"
"吉野櫻","2","2"
"同意書","2","2"
"同理心","2","1"
"后宅村","2","1"
"吐出來","2","1"
"向心力","2","2"
"吳元鎮","2","1"
"吳鼎仁","2","2"
"吸引力","2","2"
"告白信","2","1"
"命名為","2","2"
"咕嚕嚕","2","2"
"咖啡包","2","1"
"咬起來","2","2"
"唱反調","2","2"
"問候聲","2","2"
"啟發式","2","1"
"啤酒廠","2","2"
"喇叭狀","2","2"
"單行法","2","1"
"嘔吐味","2","1"
"噹噹噹","2","2"
"四十三","2","2"
"四十餘","2","1"
"國史館","2","1"
"國慶日","2","1"
"圍頭角","2","1"
"土角厝","2","2"
"在地人","2","2"
"地下室","2","1"
"坐上來","2","1"
"垃圾桶","2","2"
"城隍爺","2","1"
"堂弟妹","2","1"
"塑膠袋","2","2"
"外公種","2","1"
"外婆家","2","2"
"多出來","2","2"
"多功能","2","2"
"多樣性","2","2"
"夜來香","2","1"
"夜間部","2","2"
"大亂流","2","1"
"大堂哥","2","1"
"大士爺","2","1"
"大夜班","2","2"
"大夥兒","2","2"
"大學長","2","1"
"大富翁","2","1"
"大手筆","2","2"
"大拜拜","2","2"
"大武村","2","1"
"大老遠","2","2"
"大西洋","2","1"
"大部頭","2","2"
"天后宮","2","2"
"天涯路","2","2"
"天花板","2","1"
"天行健","2","2"
"太平山","2","1"
"太湖湖","2","1"
"太陽神","2","2"
"失落感","2","2"
"奧地利","2","2"
"女朋友","2","1"
"好兄弟","2","2"
"好奇心","2","2"
"好幾千","2","2"
"委員會","2","2"
"娃娃機","2","1"
