"風獅爺","92","4"
"金門人","41","16"
"避邪物","37","2"
"古寧頭","34","7"
"譬如說","26","13"
"防空洞","26","4"
"大部分","23","12"
"太武山","23","11"
"就是說","20","11"
"建築物","20","10"
"鄭成功","19","8"
"城隍爺","18","2"
"歌仔戲","18","1"
"高甲戲","18","1"
"代表性","17","9"
"八二三","17","5"
"石敢當","17","2"
"金門島","17","5"
"小孩子","15","7"
"戰鬥村","14","1"
"清明節","14","2"
"端午節","14","3"
"閩南式","14","5"
"一方面","12","6"
"陳景蘭","12","2"
"中秋節","11","3"
"傀儡戲","11","2"
"民防隊","11","2"
"水尾塔","11","2"
"為什麼","10","6"
"茅山塔","10","2"
"蔡守愚","10","1"
"這樣子","10","5"
"金門縣","10","9"
"魁儡戲","10","2"
"在一起","9","4"
"安五營","9","3"
"狀元餅","9","3"
"總兵署","9","3"
"金門城","9","5"
"中國人","8","8"
"二十四","8","6"
"吉祥話","8","3"
"城隍廟","8","5"
"平安醮","8","1"
"模範街","8","2"
"航海圖","8","2"
"交趾陶","7","2"
"俞大猷","7","2"
"守護神","7","4"
"年夜飯","7","2"
"得月樓","7","2"
"歌劇團","7","1"
"比如說","7","6"
"水車堵","7","2"
"紀念館","7","2"
"自衛隊","7","1"
"蔡攀龍","7","3"
"西方人","7","3"
"辟邪物","7","2"
"辦公室","7","3"
"迎城隍","7","2"
"金城鎮","7","4"
"阿兵哥","7","4"
"七娘媽","6","2"
"五腳基","6","2"
"仙人掌","6","2"
"侍應生","6","1"
"做生意","6","3"
"十二月","6","5"
"單姓村","6","3"
"大致上","6","5"
"怎麼樣","6","4"
"文化村","6","3"
"新加坡","6","3"
"東南亞","6","3"
"燕尾脊","6","3"
"番仔厝","6","1"
"石獅爺","6","2"
"紀念碑","6","2"
"老百姓","6","5"
"蔡獻臣","6","1"
"觀世音","6","5"
"邱良功","6","2"
"金良興","6","1"
"金防部","6","2"
"三十四","5","1"
"不可以","5","4"
"倒影塔","5","2"
"元宵節","5","3"
"區分為","5","5"
"十二日","5","3"
"十四年","5","2"
"四合院","5","2"
"四百多","5","4"
"壓歲錢","5","2"
"外婆家","5","1"
"孚濟廟","5","2"
"展現出","5","3"
"工作者","5","1"
"差不多","5","4"
"播音站","5","1"
"東半島","5","3"
"樓仔厝","5","1"
