"金門人","584","10"
"風獅爺","529","8"
"新加坡","490","9"
"鄭成功","321","10"
"福建省","210","10"
"金門縣","181","9"
"古寧頭","151","10"
"金門館","151","4"
"同鄉會","146","3"
"金門學","146","10"
"聯誼會","130","2"
"委員會","123","8"
"十一月","122","9"
"太武山","117","10"
"十二月","115","8"
"同安縣","109","10"
"金城鎮","93","8"
"金門城","90","10"
"張先賢","86","1"
"金沙鎮","86","8"
"金門志","83","7"
"八二三","81","8"
"盧若騰","81","10"
"十五日","77","6"
"金寧鄉","73","8"
"一方面","64","7"
"孚濟廟","62","7"
"形容詞","61","2"
"大部分","57","9"
"舊金城","57","8"
"金湖鎮","57","5"
"出版社","55","10"
"金門族","55","1"
"廈門市","54","2"
"十二日","53","5"
"金門島","53","9"
"十六日","52","6"
"政委會","51","5"
"蔡復一","51","9"
"烈嶼鄉","49","8"
"詩文集","49","10"
"鄭用錫","49","10"
"十九年","47","10"
"四十三","46","10"
"楊樹清","46","10"
"三十六","44","10"
"司令官","43","6"
"九八行","42","1"
"周德興","42","10"
"牧馬監","42","10"
"沙勞越","41","1"
"泉州府","41","10"
"蔡廷蘭","41","10"
"一般人","40","9"
"企業家","40","1"
"洪絲絲","40","1"
"現代化","40","10"
"二十日","39","5"
"四十五","39","10"
"縣政府","39","8"
"關帝爺","39","4"
"基金會","38","5"
"雅加達","38","1"
"小孩子","37","3"
"昔果山","37","7"
"十九日","36","5"
"習用語","36","1"
"菲律賓","36","5"
"辟邪物","36","1"
"陳化成","36","1"
"總兵官","35","10"
"老先生","35","5"
"金門鎮","35","10"
"二十四","34","8"
"俞大猷","34","5"
"十六年","34","7"
"台南市","34","4"
"理事長","34","3"
"談論到","34","3"
"黃祖耀","34","1"
"中國人","33","7"
"十三日","33","6"
"國防部","33","4"
"研究所","33","4"
"蔡獻臣","33","6"
"蘇王爺","33","4"
"十七日","32","5"
"十八日","32","5"
"呂世宜","32","2"
"石敢當","32","3"
"鄭芝龍","32","3"
"青嶼社","32","1"
"人文面","31","10"
"代表性","31","6"
"伍德宮","31","3"
"台北縣","31","2"
"行政院","31","3"
"重要性","31","7"
"二十一","30","5"
"水頭村","30","6"
"燕南山","30","10"
"金浯江","30","1"
"二十年","29","8"
"十二年","29","4"
"十四年","29","4"
"蔣中正","29","2"
"金防部","29","6"
"鎮風煞","29","2"
"十八年","28","10"
"林德甫","28","1"
"馬來亞","28","2"
"八十年","27","6"
"許文辛","27","1"
"人口數","26","10"
"十五年","26","4"
"太平洋","26","9"
"海南島","26","10"
"發展成","26","10"
"邱良功","26","5"
"金門爲","26","7"
"一百多","25","6"
"不得不","25","7"
"十四日","25","4"
"南安縣","25","4"
"城隍爺","25","5"
"老師傅","25","2"
"蔡俊邁","25","1"
"十一日","24","4"
"四十四","24","10"
"四十多","24","10"
"林焜熿","24","7"
"辦公室","24","3"
"進一步","24","8"
"邱少華","24","1"
"陳水在","24","10"
"順口溜","24","3"
"鼓浪嶼","24","3"
"龔鵬程","24","10"
"二十五","23","6"
"內政部","23","7"
"建築物","23","6"
"張榮強","23","3"
"晉元帝","23","10"
"東南亞","23","3"
"江夏侯","23","7"
"池王爺","23","2"
"陳村牧","23","1"
"三十日","22","6"
"不可能","22","7"
"二十二","22","6"
"創辦人","22","1"
"十三年","22","7"
"台北市","22","4"
"戚繼光","22","4"
"泉州市","22","2"
"老一輩","22","8"
"負責人","22","4"
"副會長","21","2"
"周吓侯","21","1"
